zip,city,state,latitude,longitude,population
30542,Flowery Branch,GA,34.17,-83.91,31946
78211,San Antonio,TX,29.34,-98.57,31944
95118,San Jose,CA,37.26,-121.89,31932
33133,Miami,FL,25.74,-80.24,31926
10022,New York,NY,40.76,-73.97,31924
44312,Akron,OH,41.01,-81.44,31919
23059,Glen Allen,VA,37.7,-77.5,31919
78218,San Antonio,TX,29.49,-98.4,31917
98001,Auburn,WA,47.31,-122.27,31911
76903,San Angelo,TX,31.47,-100.43,31905
92311,Barstow,CA,35.0,-117.0,31894
30274,Riverdale,GA,33.55,-84.4,31893
21144,Severn,MD,39.12,-76.69,31884
29414,Charleston,SC,32.84,-80.11,31883
49546,Grand Rapids,MI,42.93,-85.54,31880
89002,Henderson,NV,35.99,-114.95,31880
90222,Compton,CA,33.91,-118.24,31869
32312,Tallahassee,FL,30.6,-84.2,31869
93703,Fresno,CA,36.77,-119.76,31868
14086,Lancaster,NY,42.91,-78.64,31847
10010,New York,NY,40.73,-73.98,31834
32724,Deland,FL,29.1,-81.2,31826
34209,Bradenton,FL,27.49,-82.64,31816
49022,Benton Harbor,MI,42.1,-86.3,31814
95482,Ukiah,CA,39.1,-123.3,31808
95842,Sacramento,CA,38.68,-121.35,31806
02127,Boston,MA,42.33,-71.04,31799
40511,Lexington,KY,38.1,-84.5,31798
85213,Mesa,AZ,33.46,-111.74,31797
10562,Ossining,NY,41.19,-73.82,31796
30341,Atlanta,GA,33.89,-84.28,31793
43040,Marysville,OH,40.3,-83.4,31790
85335,El Mirage,AZ,33.59,-112.33,31787
91941,La Mesa,CA,32.76,-116.99,31779
30344,Atlanta,GA,33.68,-84.44,31776
90230,Culver City,CA,34.0,-118.4,31766
46123,Avon,IN,39.76,-86.39,31754
92260,Palm Desert,CA,33.71,-116.41,31753
80241,Thornton,CO,39.93,-104.96,31746
48238,Detroit,MI,42.39,-83.13,31743
68521,Lincoln,NE,40.86,-96.71,31733
48124,Dearborn,MI,42.3,-83.25,31732
91006,Arcadia,CA,34.13,-118.03,31715
30265,Newnan,GA,33.42,-84.7,31713
30092,Norcross,GA,33.97,-84.23,31704
82009,Cheyenne,WY,41.4,-104.8,31703
33813,Lakeland,FL,27.95,-81.92,31698
70115,New Orleans,LA,29.93,-90.1,31695
93101,Santa Barbara,CA,34.42,-119.71,31683
92116,San Diego,CA,32.76,-117.13,31680
70094,Westwego,LA,29.92,-90.2,31669
95358,Modesto,CA,37.6,-121.1,31668
80524,Fort Collins,CO,40.7,-105.0,31668
37803,Maryville,TN,35.7,-84.0,31668
40218,Louisville,KY,38.19,-85.66,31658
50265,West Des Moines,IA,41.56,-93.74,31653
61032,Freeport,IL,42.3,-89.6,31651
61604,Peoria,IL,40.7,-89.66,31647
98002,Auburn,WA,47.31,-122.21,31647
98662,Vancouver,WA,45.69,-122.57,31644
08723,Brick,NJ,40.05,-74.11,31641
92220,Banning,CA,33.9,-116.8,31638
13027,Baldwinsville,NY,43.2,-76.4,31637
02038,Franklin,MA,42.09,-71.41,31635
43613,Toledo,OH,41.7,-83.61,31635
60050,Mchenry,IL,42.34,-88.28,31620
93940,Monterey,CA,36.58,-121.84,31615
72120,Sherwood,AR,34.9,-92.3,31610
95361,Oakdale,CA,37.8,-120.7,31610
30068,Marietta,GA,33.97,-84.44,31595
19038,Glenside,PA,40.1,-75.18,31595
50158,Marshalltown,IA,42.1,-92.9,31591
08046,Willingboro,NJ,40.03,-74.89,31587
80211,Denver,CO,39.76,-105.02,31583
75229,Dallas,TX,32.9,-96.89,31571
59715,Bozeman,MT,45.7,-111.0,31567
88203,Roswell,NM,33.2,-104.7,31561
95662,Orangevale,CA,38.68,-121.23,31558
95337,Manteca,CA,37.7,-121.2,31557
76502,Temple,TX,31.1,-97.4,31545
20707,Laurel,MD,39.1,-76.88,31538
50322,Urbandale,IA,41.63,-93.74,31530
28270,Charlotte,NC,35.11,-80.76,31525
10956,New City,NY,41.15,-73.99,31521
27614,Raleigh,NC,35.95,-78.61,31516
48174,Romulus,MI,42.2,-83.35,31515
37086,La Vergne,TN,36.02,-86.57,31513
90712,Lakewood,CA,33.84,-118.15,31499
80204,Denver,CO,39.74,-105.02,31493
84601,Provo,UT,40.23,-111.7,31486
45103,Batavia,OH,39.1,-84.2,31485
31204,Macon,GA,32.86,-83.67,31482
90807,Long Beach,CA,33.83,-118.18,31481
28273,Charlotte,NC,35.12,-80.93,31478
35226,Birmingham,AL,33.4,-86.85,31471
96815,Honolulu,HI,21.27,-157.82,31470
54729,Chippewa Falls,WI,44.9,-91.4,31469
32807,Orlando,FL,28.55,-81.3,31465
47711,Evansville,IN,38.03,-87.54,31457
98122,Seattle,WA,47.61,-122.3,31454
22980,Waynesboro,VA,38.1,-78.9,31451
21742,Hagerstown,MD,39.66,-77.65,31444
55109,Saint Paul,MN,45.02,-93.03,31444
22701,Culpeper,VA,38.4,-78.0,31444
59405,Great Falls,MT,47.3,-111.2,31438
97217,Portland,OR,45.59,-122.71,31438
72032,Conway,AR,35.1,-92.4,31436
14534,Pittsford,NY,43.06,-77.53,31426
28056,Gastonia,NC,35.2,-81.1,31418
80260,Denver,CO,39.87,-105.01,31412
33143,Miami,FL,25.7,-80.29,31407
99163,Pullman,WA,46.7,-117.3,31404
94603,Oakland,CA,37.74,-122.17,31403
06811,Danbury,CT,41.42,-73.48,31400
78242,San Antonio,TX,29.35,-98.6,31395
45150,Milford,OH,39.16,-84.23,31394
19141,Philadelphia,PA,40.04,-75.15,31376
93422,Atascadero,CA,35.5,-120.7,31375
89523,Reno,NV,39.5,-119.9,31373
39208,Pearl,MS,32.25,-90.1,31371
77066,Houston,TX,29.96,-95.5,31366
98117,Seattle,WA,47.69,-122.38,31365
27534,Goldsboro,NC,35.4,-77.9,31364
60202,Evanston,IL,42.03,-87.69,31361
70501,Lafayette,LA,30.24,-91.99,31358
71112,Bossier City,LA,32.46,-93.64,31358
66614,Topeka,KS,39.0,-95.8,31354
49506,Grand Rapids,MI,42.94,-85.62,31354
62269,O Fallon,IL,38.6,-89.91,31348
84405,Ogden,UT,41.16,-111.96,31348
73119,Oklahoma City,OK,35.42,-97.57,31347
78705,Austin,TX,30.29,-97.74,31340
43402,Bowling Green,OH,41.4,-83.7,31327
33156,Miami,FL,25.66,-80.29,31315
95901,Marysville,CA,39.2,-121.5,31314
43016,Dublin,OH,40.1,-83.14,31306
07106,Newark,NJ,40.74,-74.23,31298
28409,Wilmington,NC,34.13,-77.86,31296
77535,Dayton,TX,30.1,-94.9,31295
67203,Wichita,KS,37.71,-97.37,31287
22153,Springfield,VA,38.74,-77.23,31285
45417,Dayton,OH,39.73,-84.29,31281
77079,Houston,TX,29.79,-95.6,31280
33756,Clearwater,FL,27.94,-82.79,31275
85023,Phoenix,AZ,33.63,-112.09,31274
34683,Palm Harbor,FL,28.09,-82.77,31268
48322,West Bloomfield,MI,42.54,-83.38,31265
43221,Columbus,OH,40.03,-83.08,31265
33326,Fort Lauderdale,FL,26.11,-80.37,31257
77045,Houston,TX,29.64,-95.43,31255
97211,Portland,OR,45.58,-122.64,31254
30094,Conyers,GA,33.6,-84.1,31244
46342,Hobart,IN,41.52,-87.24,31244
06340,Groton,CT,41.35,-72.04,31242
07208,Elizabeth,NJ,40.68,-74.23,31219
01701,Framingham,MA,42.32,-71.43,31217
64015,Blue Springs,MO,39.02,-94.31,31217
49505,Grand Rapids,MI,43.0,-85.63,31216
18704,Kingston,PA,41.28,-75.89,31206
33905,Fort Myers,FL,26.67,-81.76,31203
70817,Baton Rouge,LA,30.38,-90.97,31192
12020,Ballston Spa,NY,43.0,-73.9,31192
00641,Utuado,PR,18.2,-66.7,31191
87107,Albuquerque,NM,35.14,-106.65,31183
94102,San Francisco,CA,37.78,-122.42,31176
48152,Livonia,MI,42.42,-83.37,31173
98038,Maple Valley,WA,47.4,-121.9,31171
60525,La Grange,IL,41.78,-87.85,31168
89149,Las Vegas,NV,36.28,-115.29,31143
70433,Covington,LA,30.48,-90.1,31133
53208,Milwaukee,WI,43.04,-87.97,31133
29115,Orangeburg,SC,33.5,-80.9,31128
94114,San Francisco,CA,37.76,-122.44,31124
97224,Portland,OR,45.41,-122.8,31122
30316,Atlanta,GA,33.74,-84.34,31110
48091,Warren,MI,42.47,-83.05,31106
60099,Zion,IL,42.46,-87.88,31104
90012,Los Angeles,CA,34.06,-118.24,31103
94526,Danville,CA,37.81,-121.99,31102
34608,Spring Hill,FL,28.48,-82.55,31099
03102,Manchester,NH,43.01,-71.5,31096
77530,Channelview,TX,29.78,-95.11,31086
95825,Sacramento,CA,38.59,-121.41,31084
92103,San Diego,CA,32.75,-117.17,31066
80503,Longmont,CO,40.2,-105.2,31064
74066,Sapulpa,OK,36.0,-96.2,31060
15221,Pittsburgh,PA,40.44,-79.87,31060
34266,Arcadia,FL,27.2,-81.8,31055
29301,Spartanburg,SC,34.95,-81.99,31051
95126,San Jose,CA,37.32,-121.91,31049
97203,Portland,OR,45.61,-122.75,31042
07740,Long Branch,NJ,40.3,-73.99,31038
46131,Franklin,IN,39.5,-86.0,31036
80027,Louisville,CO,39.98,-105.13,31034
31404,Savannah,GA,32.05,-81.03,31024
48210,Detroit,MI,42.34,-83.13,31017
83815,Coeur D Alene,ID,47.73,-116.79,31015
87505,Santa Fe,NM,35.6,-105.9,31013
85353,Tolleson,AZ,33.42,-112.28,31011
32034,Fernandina Beach,FL,30.6,-81.5,31008
91423,Sherman Oaks,CA,34.15,-118.43,30991
92881,Corona,CA,33.83,-117.51,30991
00719,Naranjito,PR,18.29,-66.26,30990
00971,Guaynabo,PR,18.36,-66.11,30986
34232,Sarasota,FL,27.33,-82.47,30969
31210,Macon,GA,32.9,-83.75,30968
17815,Bloomsburg,PA,41.0,-76.4,30967
46201,Indianapolis,IN,39.78,-86.11,30962
37312,Cleveland,TN,35.2,-84.9,30962
47403,Bloomington,IN,39.1,-86.6,30955
94063,Redwood City,CA,37.5,-122.21,30949
77044,Houston,TX,29.9,-95.17,30949
73112,Oklahoma City,OK,35.52,-97.57,30943
59801,Missoula,MT,46.86,-113.99,30940
61801,Urbana,IL,40.11,-88.21,30937
80226,Denver,CO,39.71,-105.09,30930
85704,Tucson,AZ,32.34,-110.98,30929
48504,Flint,MI,43.06,-83.75,30926
46151,Martinsville,IN,39.5,-86.5,30921
22207,Arlington,VA,38.91,-77.12,30920
95356,Modesto,CA,37.72,-121.04,30918
28303,Fayetteville,NC,35.09,-78.96,30909
19114,Philadelphia,PA,40.07,-75.01,30907
95377,Tracy,CA,37.7,-121.6,30902
71270,Ruston,LA,32.5,-92.6,30887
32208,Jacksonville,FL,30.39,-81.68,30879
33462,Lake Worth,FL,26.57,-80.08,30879
34758,Kissimmee,FL,28.2,-81.5,30879
84107,Salt Lake City,UT,40.66,-111.88,30863
23503,Norfolk,VA,36.95,-76.26,30856
91792,West Covina,CA,34.02,-117.9,30854
99207,Spokane,WA,47.69,-117.39,30854
77007,Houston,TX,29.77,-95.41,30853
76016,Arlington,TX,32.69,-97.19,30852
15213,Pittsburgh,PA,40.44,-79.96,30844
94588,Pleasanton,CA,37.7,-121.9,30842
96826,Honolulu,HI,21.29,-157.82,30842
33180,Miami,FL,25.96,-80.14,30840
97267,Portland,OR,45.4,-122.62,30839
98683,Vancouver,WA,45.6,-122.5,30832
27502,Apex,NC,35.7,-78.9,30831
92316,Bloomington,CA,34.06,-117.39,30830
46235,Indianapolis,IN,39.84,-85.97,30825
92551,Moreno Valley,CA,33.88,-117.22,30815
95348,Merced,CA,37.4,-120.5,30805
74820,Ada,OK,34.8,-96.7,30802
33460,Lake Worth,FL,26.61,-80.06,30790
78539,Edinburg,TX,26.28,-98.18,30783
91505,Burbank,CA,34.18,-118.35,30778
54880,Superior,WI,46.6,-92.1,30772
07747,Matawan,NJ,40.41,-74.23,30770
77301,Conroe,TX,30.3,-95.43,30769
30033,Decatur,GA,33.82,-84.29,30763
46544,Mishawaka,IN,41.61,-86.14,30759
78244,San Antonio,TX,29.48,-98.34,30757
34653,New Port Richey,FL,28.24,-82.69,30756
60174,Saint Charles,IL,41.93,-88.3,30752
48446,Lapeer,MI,43.1,-83.3,30749
19026,Drexel Hill,PA,39.95,-75.31,30738
95660,North Highlands,CA,38.67,-121.38,30714
17111,Harrisburg,PA,40.27,-76.79,30714
74403,Muskogee,OK,35.7,-95.3,30709
74136,Tulsa,OK,36.07,-95.95,30703
54401,Wausau,WI,45.0,-89.7,30702
75041,Garland,TX,32.88,-96.65,30700
77536,Deer Park,TX,29.71,-95.12,30690
76013,Arlington,TX,32.72,-97.16,30680
52761,Muscatine,IA,41.4,-91.0,30678
46526,Goshen,IN,41.6,-85.9,30671
46241,Indianapolis,IN,39.76,-86.26,30670
68701,Norfolk,NE,42.0,-97.5,30670
38135,Memphis,TN,35.24,-89.84,30657
53546,Janesville,WI,42.7,-89.0,30648
76117,Haltom City,TX,32.8,-97.26,30645
95966,Oroville,CA,39.5,-121.4,30643
08003,Cherry Hill,NJ,39.89,-74.97,30629
35810,Huntsville,AL,34.8,-86.6,30617
95070,Saratoga,CA,37.27,-122.05,30617
46530,Granger,IN,41.73,-86.12,30614
22312,Alexandria,VA,38.82,-77.15,30614
33904,Cape Coral,FL,26.57,-81.94,30613
54302,Green Bay,WI,44.52,-87.97,30611
48236,Grosse Pointe,MI,42.42,-82.9,30607
48507,Flint,MI,42.96,-83.72,30607
04103,Portland,ME,43.69,-70.29,30606
28752,Marion,NC,35.7,-82.0,30600
80911,Colorado Springs,CO,38.75,-104.73,30596
20111,Manassas,VA,38.75,-77.43,30590
65101,Jefferson City,MO,38.5,-92.1,30587
00794,Barranquitas,PR,18.2,-66.31,30585
43420,Fremont,OH,41.4,-83.1,30579
11572,Oceanside,NY,40.63,-73.64,30574
29640,Easley,SC,34.9,-82.6,30574
06111,Newington,CT,41.69,-72.73,30562
45365,Sidney,OH,40.3,-84.2,30561
85043,Phoenix,AZ,33.43,-112.2,30560
20782,Hyattsville,MD,38.97,-76.97,30560
67801,Dodge City,KS,37.7,-100.0,30559
77067,Houston,TX,29.95,-95.45,30559
07026,Garfield,NJ,40.88,-74.11,30555
35603,Decatur,AL,34.5,-87.0,30545
84058,Orem,UT,40.29,-111.72,30540
49548,Grand Rapids,MI,42.87,-85.66,30524
98258,Lake Stevens,WA,48.0,-122.1,30524
06051,New Britain,CT,41.67,-72.77,30519
47304,Muncie,IN,40.23,-85.47,30516
70364,Houma,LA,29.63,-90.68,30503
32211,Jacksonville,FL,30.33,-81.59,30501
81001,Pueblo,CO,38.33,-104.52,30498
94941,Mill Valley,CA,37.9,-122.57,30496
85031,Phoenix,AZ,33.49,-112.17,30493
98502,Olympia,WA,47.1,-123.1,30491
79761,Odessa,TX,31.85,-102.35,30488
91746,La Puente,CA,34.04,-117.99,30485
75238,Dallas,TX,32.88,-96.71,30483
77008,Houston,TX,29.8,-95.42,30482
89139,Las Vegas,NV,36.03,-115.22,30477
54914,Appleton,WI,44.26,-88.5,30475
60189,Wheaton,IL,41.83,-88.12,30472
21113,Odenton,MD,39.05,-76.71,30469
08610,Trenton,NJ,40.2,-74.71,30468
78363,Kingsville,TX,27.5,-97.7,30463
76001,Arlington,TX,32.63,-97.15,30460
43213,Columbus,OH,39.97,-82.87,30444
92124,San Diego,CA,32.82,-117.07,30443
61107,Rockford,IL,42.28,-89.01,30439
37323,Cleveland,TN,35.1,-84.8,30439
24740,Princeton,WV,37.4,-81.1,30435
26301,Clarksburg,WV,39.3,-80.4,30435
76110,Fort Worth,TX,32.71,-97.34,30434
76543,Killeen,TX,31.12,-97.67,30430
11422,Rosedale,NY,40.65,-73.77,30425
60423,Frankfort,IL,41.48,-87.84,30423
53212,Milwaukee,WI,43.07,-87.91,30416
30813,Grovetown,GA,33.47,-82.22,30415
46142,Greenwood,IN,39.62,-86.18,30413
19713,Newark,DE,39.67,-75.7,30408
44133,North Royalton,OH,41.31,-81.74,30394
14304,Niagara Falls,NY,43.1,-78.96,30389
68025,Fremont,NE,41.4,-96.6,30376
77590,Texas City,TX,29.4,-94.89,30374
91214,La Crescenta,CA,34.24,-118.24,30356
08822,Flemington,NJ,40.5,-74.9,30354
73159,Oklahoma City,OK,35.39,-97.57,30350
42141,Glasgow,KY,36.9,-85.9,30349
30328,Atlanta,GA,33.93,-84.4,30348
75013,Allen,TX,33.12,-96.69,30347
78154,Schertz,TX,29.56,-98.27,30347
55122,Saint Paul,MN,44.81,-93.2,30346
07090,Westfield,NJ,40.65,-74.35,30338
62703,Springfield,IL,39.76,-89.63,30333
50701,Waterloo,IA,42.4,-92.4,30324
91803,Alhambra,CA,34.08,-118.14,30322
98229,Bellingham,WA,48.7,-122.4,30321
06604,Bridgeport,CT,41.17,-73.2,30313
85303,Glendale,AZ,33.53,-112.22,30310
01821,Billerica,MA,42.55,-71.26,30310
46168,Plainfield,IN,39.68,-86.4,30309
77515,Angleton,TX,29.2,-95.4,30309
22630,Front Royal,VA,38.9,-78.2,30292
02720,Fall River,MA,41.72,-71.1,30287
21403,Annapolis,MD,38.94,-76.49,30269
76002,Arlington,TX,32.62,-97.09,30269
34231,Sarasota,FL,27.26,-82.52,30268
96825,Honolulu,HI,21.29,-157.69,30263
77803,Bryan,TX,30.68,-96.39,30252
75089,Rowlett,TX,32.94,-96.55,30251
01109,Springfield,MA,42.12,-72.55,30250
47362,New Castle,IN,39.9,-85.4,30243
98926,Ellensburg,WA,47.0,-120.4,30239
93662,Selma,CA,36.6,-119.6,30237
92583,San Jacinto,CA,33.8,-116.95,30236
27332,Sanford,NC,35.4,-79.1,30236
95824,Sacramento,CA,38.52,-121.44,30221
50310,Des Moines,IA,41.63,-93.67,30221
52501,Ottumwa,IA,41.0,-92.4,30220
45662,Portsmouth,OH,38.79,-82.92,30219
36303,Dothan,AL,31.3,-85.4,30217
37072,Goodlettsville,TN,36.4,-86.8,30215
77354,Magnolia,TX,30.2,-95.7,30215
98312,Bremerton,WA,47.6,-122.8,30203
93710,Fresno,CA,36.82,-119.78,30202
17202,Chambersburg,PA,39.9,-77.7,30200
01851,Lowell,MA,42.62,-71.34,30190
67217,Wichita,KS,37.61,-97.36,30186
11731,East Northport,NY,40.86,-73.32,30184
61821,Champaign,IL,40.11,-88.28,30174
11050,Port Washington,NY,40.84,-73.69,30171
75208,Dallas,TX,32.75,-96.84,30171
34759,Kissimmee,FL,28.08,-81.44,30170
98901,Yakima,WA,46.7,-120.4,30169
10704,Yonkers,NY,40.92,-73.86,30165
78414,Corpus Christi,TX,27.63,-97.37,30165
23235,Richmond,VA,37.54,-77.57,30165
72601,Harrison,AR,36.2,-93.1,30163
32309,Tallahassee,FL,30.6,-84.1,30159
29461,Moncks Corner,SC,33.2,-80.0,30141
80228,Denver,CO,39.69,-105.15,30138
20010,Washington,DC,38.93,-77.03,30138
29349,Inman,SC,35.1,-82.1,30129
13090,Liverpool,NY,43.15,-76.21,30124
32909,Palm Bay,FL,27.92,-80.68,30120
48602,Saginaw,MI,43.42,-83.97,30119
13045,Cortland,NY,42.6,-76.2,30112
36605,Mobile,AL,30.6,-88.09,30111
74464,Tahlequah,OK,35.9,-95.0,30111
40245,Louisville,KY,38.26,-85.46,30109
32578,Niceville,FL,30.6,-86.4,30108
54016,Hudson,WI,45.0,-92.7,30108
60018,Des Plaines,IL,42.0,-87.9,30099
79605,Abilene,TX,32.43,-99.8,30098
63130,Saint Louis,MO,38.67,-90.32,30084
70815,Baton Rouge,LA,30.45,-91.07,30075
07050,Orange,NJ,40.77,-74.24,30074
55347,Eden Prairie,MN,44.83,-93.46,30069
95117,San Jose,CA,37.31,-121.97,30067
57401,Aberdeen,SD,45.5,-98.5,30061
21237,Rosedale,MD,39.34,-76.49,30059
80021,Broomfield,CO,39.9,-105.12,30051
91752,Mira Loma,CA,33.99,-117.53,30047
48195,Southgate,MI,42.21,-83.2,30047
14626,Rochester,NY,43.21,-77.72,30041
03820,Dover,NH,43.19,-70.89,30039
55432,Minneapolis,MN,45.1,-93.26,30027
48506,Flint,MI,43.07,-83.63,30019
53140,Kenosha,WI,42.62,-87.83,30017
30240,Lagrange,GA,33.0,-85.1,30014
34116,Naples,FL,26.19,-81.71,30005
68801,Grand Island,NE,41.0,-98.3,30005
26101,Parkersburg,WV,39.24,-81.57,29999
21133,Randallstown,MD,39.37,-76.81,29998
11423,Hollis,NY,40.72,-73.77,29987
55408,Minneapolis,MN,44.94,-93.29,29981
32405,Panama City,FL,30.2,-85.67,29980
98087,Lynnwood,WA,47.87,-122.26,29976
81005,Pueblo,CO,38.2,-104.8,29975
84663,Springville,UT,40.18,-111.58,29975
45005,Franklin,OH,39.53,-84.31,29963
21801,Salisbury,MD,38.38,-75.64,29961
14127,Orchard Park,NY,42.7,-78.7,29961
44281,Wadsworth,OH,41.1,-81.8,29954
12203,Albany,NY,42.68,-73.83,29952
43082,Westerville,OH,40.16,-82.87,29946
90680,Stanton,CA,33.79,-118.0,29945
76544,Fort Hood,TX,31.2,-97.7,29943
75604,Longview,TX,32.52,-94.84,29934
60714,Niles,IL,42.03,-87.81,29931
70131,New Orleans,LA,29.91,-89.96,29915
70805,Baton Rouge,LA,30.49,-91.15,29909
60653,Chicago,IL,41.82,-87.61,29908
69101,North Platte,NE,41.1,-100.8,29904
22101,Mc Lean,VA,38.94,-77.16,29887
19151,Philadelphia,PA,39.98,-75.26,29883
45458,Dayton,OH,39.6,-84.17,29880
30342,Atlanta,GA,33.88,-84.38,29879
94589,Vallejo,CA,38.14,-122.25,29876
38801,Tupelo,MS,34.23,-88.77,29871
94621,Oakland,CA,37.74,-122.21,29870
06512,East Haven,CT,41.28,-72.87,29861
12303,Schenectady,NY,42.75,-73.92,29857
91384,Castaic,CA,34.6,-118.7,29855
78418,Corpus Christi,TX,27.5,-97.3,29854
92595,Wildomar,CA,33.62,-117.26,29851
58102,Fargo,ND,46.93,-96.83,29850
44052,Lorain,OH,41.45,-82.16,29850
07840,Hackettstown,NJ,40.87,-74.84,29849
99337,Kennewick,WA,46.1,-119.1,29845
08865,Phillipsburg,NJ,40.7,-75.1,29840
33771,Largo,FL,27.91,-82.76,29839
50401,Mason City,IA,43.1,-93.2,29837
99709,Fairbanks,AK,64.6,-147.7,29830
27253,Graham,NC,36.0,-79.3,29827
02131,Roslindale,MA,42.28,-71.12,29826
30008,Marietta,GA,33.9,-84.59,29822
85248,Chandler,AZ,33.23,-111.9,29821
65714,Nixa,MO,37.03,-93.32,29818
33713,Saint Petersburg,FL,27.79,-82.68,29812
55372,Prior Lake,MN,44.7,-93.4,29811
77340,Huntsville,TX,30.6,-95.6,29809
74063,Sand Springs,OK,36.2,-96.2,29808
22031,Fairfax,VA,38.86,-77.26,29795
24073,Christiansburg,VA,37.1,-80.4,29793
96150,South Lake Tahoe,CA,38.8,-120.1,29792
95661,Roseville,CA,38.74,-121.26,29791
17046,Lebanon,PA,40.39,-76.44,29790
80138,Parker,CO,39.5,-104.7,29786
80122,Littleton,CO,39.58,-104.96,29783
93654,Reedley,CA,36.6,-119.4,29776
89081,North Las Vegas,NV,36.27,-115.11,29774
21009,Abingdon,MD,39.47,-76.29,29766
60035,Highland Park,IL,42.19,-87.81,29763
44146,Bedford,OH,41.39,-81.54,29761
33145,Miami,FL,25.75,-80.23,29758
33445,Delray Beach,FL,26.45,-80.1,29754
33076,Pompano Beach,FL,26.32,-80.27,29751
32607,Gainesville,FL,29.65,-82.42,29750
98499,Lakewood,WA,47.16,-122.5,29750
40207,Louisville,KY,38.26,-85.66,29745
62226,Belleville,IL,38.52,-90.0,29744
00669,Lares,PR,18.3,-66.9,29744
81212,Canon City,CO,38.5,-105.4,29742
83706,Boise,ID,43.6,-116.19,29732
55021,Faribault,MN,44.3,-93.3,29732
46062,Noblesville,IN,40.06,-86.06,29730
32084,Saint Augustine,FL,29.9,-81.35,29729
34207,Bradenton,FL,27.44,-82.58,29728
15236,Pittsburgh,PA,40.34,-79.98,29724
52601,Burlington,IA,40.8,-91.1,29723
76123,Fort Worth,TX,32.62,-97.39,29722
81007,Pueblo,CO,38.4,-104.8,29709
94545,Hayward,CA,37.63,-122.12,29707
32720,Deland,FL,29.0,-81.4,29700
37830,Oak Ridge,TN,36.0,-84.3,29700
46312,East Chicago,IN,41.65,-87.45,29698
83687,Nampa,ID,43.6,-116.5,29697
48071,Madison Heights,MI,42.51,-83.11,29694
42003,Paducah,KY,37.0,-88.6,29683
43612,Toledo,OH,41.71,-83.54,29674
20853,Rockville,MD,39.1,-77.1,29673
01020,Chicopee,MA,42.18,-72.56,29668
33702,Saint Petersburg,FL,27.85,-82.63,29664
98445,Tacoma,WA,47.13,-122.41,29661
33407,West Palm Beach,FL,26.76,-80.09,29659
34205,Bradenton,FL,27.48,-82.58,29656
42071,Murray,KY,36.6,-88.3,29655
22314,Alexandria,VA,38.81,-77.07,29653
02893,West Warwick,RI,41.7,-71.51,29630
59105,Billings,MT,45.9,-108.5,29624
45215,Cincinnati,OH,39.24,-84.46,29623
39209,Jackson,MS,32.4,-90.3,29617
42104,Bowling Green,KY,36.9,-86.5,29610
22310,Alexandria,VA,38.78,-77.12,29609
17022,Elizabethtown,PA,40.2,-76.6,29602
37217,Nashville,TN,36.11,-86.66,29599
19142,Philadelphia,PA,39.92,-75.23,29595
23513,Norfolk,VA,36.89,-76.23,29595
60426,Harvey,IL,41.61,-87.65,29594
91731,El Monte,CA,34.08,-118.05,29591
44221,Cuyahoga Falls,OH,41.14,-81.47,29587
98201,Everett,WA,47.99,-122.21,29582
46614,South Bend,IN,41.6,-86.3,29573
21771,Mount Airy,MD,39.4,-77.2,29563
44039,North Ridgeville,OH,41.37,-82.02,29563
29642,Easley,SC,34.77,-82.56,29561
77022,Houston,TX,29.83,-95.38,29557
16602,Altoona,PA,40.51,-78.37,29554
96793,Wailuku,HI,20.9,-156.5,29549
35209,Birmingham,AL,33.46,-86.81,29544
15102,Bethel Park,PA,40.32,-80.04,29529
98370,Poulsbo,WA,47.8,-122.6,29528
97603,Klamath Falls,OR,42.2,-121.7,29525
84092,Sandy,UT,40.6,-111.7,29525
32277,Jacksonville,FL,30.37,-81.58,29517
40701,Corbin,KY,36.9,-84.2,29497
71901,Hot Springs National Park,AR,34.5,-92.9,29491
68107,Omaha,NE,41.21,-95.95,29491
55033,Hastings,MN,44.7,-92.9,29488
33611,Tampa,FL,27.89,-82.51,29478
55418,Minneapolis,MN,45.02,-93.24,29472
91356,Tarzana,CA,34.16,-118.55,29458
49444,Muskegon,MI,43.18,-86.19,29456
20784,Hyattsville,MD,38.95,-76.9,29449
29710,Clover,SC,35.1,-81.2,29449
56401,Brainerd,MN,46.3,-94.1,29439
92173,San Ysidro,CA,32.55,-117.04,29429
01826,Dracut,MA,42.69,-71.31,29422
06708,Waterbury,CT,41.55,-73.07,29418
90302,Inglewood,CA,33.97,-118.35,29415
32127,Port Orange,FL,29.11,-80.97,29413
44883,Tiffin,OH,41.1,-83.2,29413
20155,Gainesville,VA,38.81,-77.62,29411
94801,Richmond,CA,37.95,-122.36,29395
30340,Atlanta,GA,33.89,-84.23,29394
30213,Fairburn,GA,33.6,-84.6,29384
22032,Fairfax,VA,38.82,-77.29,29377
27540,Holly Springs,NC,35.61,-78.87,29363
50010,Ames,IA,42.0,-93.6,29359
02904,Providence,RI,41.85,-71.44,29359
46217,Indianapolis,IN,39.68,-86.2,29358
07039,Livingston,NJ,40.79,-74.33,29358
55428,Minneapolis,MN,45.06,-93.38,29357
03060,Nashua,NH,42.73,-71.46,29357
63128,Saint Louis,MO,38.49,-90.38,29356
85040,Phoenix,AZ,33.41,-112.03,29352
32826,Orlando,FL,28.59,-81.18,29347
33881,Winter Haven,FL,28.06,-81.71,29345
48162,Monroe,MI,42.0,-83.4,29344
